split,source_file,article_len,summary_len
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,101,53
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,57,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,87,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,79,39
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,72,27
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,122,56
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,188,18
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,48,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,149,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,201,48
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,71,27
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,158,48
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,197,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,52,39
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,65,20
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,57,36
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,158,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,327,26
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,102,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,59,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,51,29
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,372,25
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,68,52
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,55,25
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,68,56
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,43,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,210,50
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,85,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,175,23
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,203,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,194,23
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,186,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,78,27
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,202,53
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,152,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,108,40
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,63,54
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,179,58
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,72,34
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,145,27
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,76,41
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,76,62
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,177,58
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,165,36
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,149,23
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,105,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,121,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,62,50
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,87,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,209,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,75,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,82,57
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,81,51
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,87,22
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,93,48
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,52,34
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,126,35
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,136,35
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,166,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,317,45
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,39,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,90,46
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,47,29
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,73,22
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,38,23
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,172,20
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,239,53
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,124,27
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,78,51
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,70,18
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,370,53
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,102,62
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,85,25
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,44,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,65,16
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,185,23
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,193,56
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,41,16
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,41,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,60,17
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,40,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,39,18
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,65,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,137,42
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,51,25
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,65,45
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,115,49
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,55,34
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,125,22
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,46,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,67,18
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,37,17
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,70,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,81,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,105,14
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,219,56
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,118,42
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,29,7
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,143,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,95,45
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,72,49
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,70,56
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,105,50
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,62,45
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,67,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,92,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,81,42
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,82,22
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,75,54
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,46,20
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,194,22
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,104,27
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,116,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,51,32
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,162,27
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,38,14
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,39,11
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,118,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,79,49
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,80,33
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,157,54
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,49,18
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,55,25
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,72,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,61,25
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,74,38
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,75,50
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,101,39
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,61,39
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,127,26
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,62,42
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,66,52
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,38,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,44,34
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,40,17
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,281,50
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,153,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,62,41
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,67,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,51,30
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,54,29
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,129,35
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,96,29
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,94,51
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,68,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,94,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,35,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,72,53
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,132,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,65,46
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,78,52
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,84,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,407,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,51,26
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,103,16
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,69,46
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,75,32
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,86,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,120,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,136,42
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,60,49
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,31,10
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,43,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,48,25
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,36,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,88,42
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,82,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,42,13
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,81,44
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,52,26
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,123,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,65,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,39,12
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,105,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,107,57
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,64,55
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,57,34
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,43,28
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,45,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,77,53
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,143,46
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,94,46
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,51,38
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,56,42
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,64,26
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,83,41
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,78,59
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,60,40
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,61,48
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,149,41
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,54,43
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,101,55
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,83,45
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,53,22
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,60,19
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,96,55
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,198,32
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,201,17
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,53,24
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,163,52
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,121,48
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,75,52
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,56,44
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,118,52
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,57,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,47,26
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,71,17
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,70,35
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,174,50
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,103,29
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,64,46
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,54,39
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,66,49
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,61,47
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,38,20
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,80,23
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,40,16
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,96,58
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,38,15
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,101,16
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,98,51
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,54,21
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,67,6
cleaned_Arabic_Text_Summarisation_data,cleaned_Arabic_Text_Summarisation_data,163,25
